object_key,file_name,grade,subject,file_size,file_type
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十一单元   盐    化肥（选拔卷）（人教版）（考试版）.doc,第十一单元   盐    化肥（选拔卷）（人教版）（考试版）.doc,九年级,化学,168.10 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十一单元   盐    化肥（选拔卷）（人教版）（解析版）.doc,第十一单元   盐    化肥（选拔卷）（人教版）（解析版）.doc,九年级,化学,216.77 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十二单元   化学与生活（提分小卷）（人教版）（原卷版）.docx,第十二单元   化学与生活（提分小卷）（人教版）（原卷版）.docx,九年级,化学,275.78 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十二单元   化学与生活（提分小卷）（人教版）（解析版）.docx,第十二单元   化学与生活（提分小卷）（人教版）（解析版）.docx,九年级,化学,296.98 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十二单元   化学与生活（选拔卷）（人教版）（原卷版）.doc,第十二单元   化学与生活（选拔卷）（人教版）（原卷版）.doc,九年级,化学,1807.00 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十二单元   化学与生活（选拔卷）（人教版）（答题纸）.docx,第十二单元   化学与生活（选拔卷）（人教版）（答题纸）.docx,九年级,化学,19.70 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十二单元   化学与生活（选拔卷）（人教版）（考试版）.doc,第十二单元   化学与生活（选拔卷）（人教版）（考试版）.doc,九年级,化学,1823.66 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十二单元   化学与生活（选拔卷）（人教版）（解析版）.doc,第十二单元   化学与生活（选拔卷）（人教版）（解析版）.doc,九年级,化学,1846.04 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十单元   酸和碱（提分小卷）（人教版）（原卷版）.docx,第十单元   酸和碱（提分小卷）（人教版）（原卷版）.docx,九年级,化学,83.29 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十单元   酸和碱（提分小卷）（人教版）（解析版）.docx,第十单元   酸和碱（提分小卷）（人教版）（解析版）.docx,九年级,化学,101.63 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十单元   酸和碱（选拔卷）（人教版）（原卷版）.doc,第十单元   酸和碱（选拔卷）（人教版）（原卷版）.doc,九年级,化学,226.12 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十单元   酸和碱（选拔卷）（人教版）（答题纸）.docx,第十单元   酸和碱（选拔卷）（人教版）（答题纸）.docx,九年级,化学,19.75 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十单元   酸和碱（选拔卷）（人教版）（考试版）.doc,第十单元   酸和碱（选拔卷）（人教版）（考试版）.doc,九年级,化学,240.72 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\2、【人教化学九年级下】 单元试卷（050份）\单元试卷（第4套）\第十单元   酸和碱（选拔卷）（人教版）（解析版）.doc,第十单元   酸和碱（选拔卷）（人教版）（解析版）.doc,九年级,化学,279.46 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\人教版化学九年级下第一次月考模拟卷(原卷版)-九年级化学下册同步单元AB卷（人教版）.doc,人教版化学九年级下第一次月考模拟卷(原卷版)-九年级化学下册同步单元AB卷（人教版）.doc,九年级,化学,412.00 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\人教版化学九年级下第一次月考模拟卷(解析版)-九年级化学下册同步单元AB卷（人教版）.doc,人教版化学九年级下第一次月考模拟卷(解析版)-九年级化学下册同步单元AB卷（人教版）.doc,九年级,化学,473.50 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\人教版化学九年级下第一次月考模拟卷（一）（原卷版）.doc,人教版化学九年级下第一次月考模拟卷（一）（原卷版）.doc,九年级,化学,123.50 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\人教版化学九年级下第一次月考模拟卷（一）（解析版）.doc,人教版化学九年级下第一次月考模拟卷（一）（解析版）.doc,九年级,化学,155.00 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\人教版化学九年级下第一次月考模拟卷（二）（原卷版）.doc,人教版化学九年级下第一次月考模拟卷（二）（原卷版）.doc,九年级,化学,230.00 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\人教版化学九年级下第一次月考模拟卷（二）（解析版）.doc,人教版化学九年级下第一次月考模拟卷（二）（解析版）.doc,九年级,化学,289.00 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\阶段测试卷（A卷）（人教版）（原卷版）.doc,阶段测试卷（A卷）（人教版）（原卷版）.doc,九年级,化学,222.50 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\阶段测试卷（A卷）（人教版）（答题纸）.docx,阶段测试卷（A卷）（人教版）（答题纸）.docx,九年级,化学,25.09 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\阶段测试卷（A卷）（人教版）（考试版）.doc,阶段测试卷（A卷）（人教版）（考试版）.doc,九年级,化学,232.50 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\阶段测试卷（A卷）（人教版）（解析版）.doc,阶段测试卷（A卷）（人教版）（解析版）.doc,九年级,化学,298.50 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\阶段测试卷（B卷）（人教版）（原卷版）.doc,阶段测试卷（B卷）（人教版）（原卷版）.doc,九年级,化学,222.50 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\阶段测试卷（B卷）（人教版）（答题纸）.docx,阶段测试卷（B卷）（人教版）（答题纸）.docx,九年级,化学,25.07 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\阶段测试卷（B卷）（人教版）（考试版）.doc,阶段测试卷（B卷）（人教版）（考试版）.doc,九年级,化学,114.00 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\3、【人教化学九年级下】 月考试卷（006份）\阶段测试卷（B卷）（人教版）（解析版）.doc,阶段测试卷（B卷）（人教版）（解析版）.doc,九年级,化学,177.50 KB,doc
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第10讲 复分解反应 （原卷版）.docx,第10讲 复分解反应 （原卷版）.docx,九年级,化学,314.62 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第10讲 复分解反应 （解析版）.docx,第10讲 复分解反应 （解析版）.docx,九年级,化学,548.77 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第11讲 粗盐中难溶性杂质的去除（原卷版）.docx,第11讲 粗盐中难溶性杂质的去除（原卷版）.docx,九年级,化学,783.10 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第11讲 粗盐中难溶性杂质的去除（解析版）.docx,第11讲 粗盐中难溶性杂质的去除（解析版）.docx,九年级,化学,837.69 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第12讲 化学肥料（原卷版）.docx,第12讲 化学肥料（原卷版）.docx,九年级,化学,2881.57 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第12讲 化学肥料（解析版）.docx,第12讲 化学肥料（解析版）.docx,九年级,化学,2893.70 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第13讲 化学与生活（原卷版）.docx,第13讲 化学与生活（原卷版）.docx,九年级,化学,222.18 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第13讲 化学与生活（解析版）.docx,第13讲 化学与生活（解析版）.docx,九年级,化学,234.96 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第1讲 金属的化学性质（原卷版）.docx,第1讲 金属的化学性质（原卷版）.docx,九年级,化学,311.75 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第1讲 金属的化学性质（解析版）.docx,第1讲 金属的化学性质（解析版）.docx,九年级,化学,337.31 KB,docx
试卷\九年级\化学\9年级上下册化学试题\9年级下试题\4、【人教化学九年级下】 专项练习（013份）\第2讲 溶液和溶解度（原卷版）.docx,第2讲 溶液和溶解度（原卷版）.docx,九年级,化学,886.74 KB,docx
